"","run.code","run.cor","n.Rcrowd","n.Rdisplace","prop.Rcrowd","prop.Rdisplace","n.Rcrowd.dyads","n.Rdisplace.dyads","Rcrowd.density","Rdisplace.density","Rcrowd.degree","Rcrowd.strength","Rcrowd.between","Rcrowd.ec","Rcrowd.ec.value","Rcrowd.apl","Rcrowd.eff","Rcrowd.linearity","Rcrowd.steepness","Rcrowd.prunk.pu","Rcrowd.prunk.dyads","Rcrowd.transi.Pt","Rcrowd.transi.ttri","Rdisp.degree","Rdisp.strength","Rdisp.between","Rdisp.ec","Rdisp.ec.value","Rdisp.apl","Rdisp.eff","Rdisp.linearity","Rdisp.steepness","Rdisp.prunk.pu","Rdisp.prunk.dyads","Rdisp.transi.Pt","Rdisp.transi.ttri","ref1.cor.matrix"
"RBR55","run056",0.0654241335438347,546,669,0.449382716049383,0.550617283950617,136,146,0.323809523809524,0.347619047619048,12,25,35.575,0.302300304233606,21.4355519716945,1.83425414364641,0.375195536564664,0.3403,0.231689234366135,0.424,210,0.929,0.716,8,39,3.03333333333333,0.0706299607867468,23.2841951839208,1.91601049868766,0.352690030197771,0.3649,0.292000972011363,0.357,210,0.942,0.769,0.414955381063429
"RGG55","run056",0.0654241335438347,546,669,0.449382716049383,0.550617283950617,136,146,0.323809523809524,0.347619047619048,4,12,15.4083333333333,0.234758408155107,21.4355519716945,1.83425414364641,0.375195536564664,0.3403,0.231689234366135,0.424,210,0.929,0.716,6,17,9.74166666666667,0.035745939307343,23.2841951839208,1.91601049868766,0.352690030197771,0.3649,0.292000972011363,0.357,210,0.942,0.769,0.414955381063429
"RGR55","run056",0.0654241335438347,546,669,0.449382716049383,0.550617283950617,136,146,0.323809523809524,0.347619047619048,7,27,15.4,0.237235716692939,21.4355519716945,1.83425414364641,0.375195536564664,0.3403,0.231689234366135,0.424,210,0.929,0.716,10,28,25.8416666666667,0.03650291541292,23.2841951839208,1.91601049868766,0.352690030197771,0.3649,0.292000972011363,0.357,210,0.942,0.769,0.414955381063429
"RRG55","run056",0.0654241335438347,546,669,0.449382716049383,0.550617283950617,136,146,0.323809523809524,0.347619047619048,11,93,12.1916666666667,0.254381793783375,21.4355519716945,1.83425414364641,0.375195536564664,0.3403,0.231689234366135,0.424,210,0.929,0.716,9,56,55.9166666666667,0.363850136578162,23.2841951839208,1.91601049868766,0.352690030197771,0.3649,0.292000972011363,0.357,210,0.942,0.769,0.414955381063429
"RRR55","run056",0.0654241335438347,546,669,0.449382716049383,0.550617283950617,136,146,0.323809523809524,0.347619047619048,9,13,103.666666666667,0.136903040335284,21.4355519716945,1.83425414364641,0.375195536564664,0.3403,0.231689234366135,0.424,210,0.929,0.716,8,13,18.6,0.0577129625922306,23.2841951839208,1.91601049868766,0.352690030197771,0.3649,0.292000972011363,0.357,210,0.942,0.769,0.414955381063429
"BBB56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,3,7,28.2916666666667,1,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,4,6,22.5166666666667,1,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BBG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,11,63,0,0,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,11,68,10.0873015873016,0.0028872356351974,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BBR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,0,0,0,0.187892292861678,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,0,0,0,0.0696960784162726,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BGB56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,1,2,0.833333333333333,0.425271063409094,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,1,1,11.8928571428571,0.0846497182500888,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BGG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,6,9,122.641666666667,0.225382644675541,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,4,4,58.3075396825397,0.109491646090578,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BRB56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,6,8,25.825,0.829042993455205,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,4,15,30.4583333333333,0.218803079770215,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BRR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,2,5,6.925,0.587872152033845,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,5,12,9.36071428571429,0.285577347073054,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GBB56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,14,137,5.03333333333333,0.0203823687352547,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,12,88,49.8285714285714,0.00300892145235576,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GBG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,7,15,3.28333333333333,0.00300914760261524,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,9,27,12.4730158730159,0.00331196276945522,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GGB56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,13,82,19.5666666666667,0.50385816833129,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,14,74,26.3904761904762,0.0697994458834442,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GGG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,13,54,13.3833333333333,0.939946687918803,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,13,102,44.2595238095238,0.250756393335198,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GGR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,3,3,10.0333333333333,0.371263053716501,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,4,6,2.53333333333333,0.130575227845476,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GRG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,12,39,64.9333333333333,0.0132399102880415,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,8,28,6.95,0.0119523922620687,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"GRR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,5,7,65.5166666666667,0.66240018711035,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,5,5,35.0801587301587,0.151756737736059,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RBB56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,1,1,48.1583333333333,0.302704983030787,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,4,4,19.2325396825397,0.130917064447142,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RBG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,5,9,11,0.243685943330336,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,4,11,90.4238095238095,0.0685053509753347,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RBR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,8,41,18.4833333333333,0.696886792151889,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,11,23,13.6539682539683,0.0635372882675058,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RGG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,5,20,8.06666666666667,0.401824132148729,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,5,9,41.3428571428571,0.0600371035106303,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RGR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,8,22,27.5833333333333,0.23169379636257,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,11,33,15.7746031746032,0.116422764254222,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RRG56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,11,68,10.7,0.586227460856414,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,10,81,36.1150793650794,0.251712765205572,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"RRR56","run057",0.136472536791478,610,605,0.502057613168724,0.497942386831276,145,145,0.345238095238095,0.345238095238095,11,18,34.5,0.175915041557881,24.7202950194785,1.89763779527559,0.371313430146034,0.3688,0.268652936527215,0.362,210,0.9,0.6,6,8,3.48333333333333,0.0477680105901782,23.7269691951038,1.8575,0.361512718138392,0.3435,0.267052911004378,0.381,210,0.95,0.798,0.44759885910401
"BBB57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,5,10,41.3714285714286,1,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,3,3,37.75,1,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BBG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,13,73,0,7.08293214096158e-19,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,10,58,3.78333333333333,0.00173259344854676,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BBR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,0,0,0,0.446452297392022,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,0,0,0,0.0240975135428538,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BGB57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,2,3,9.81904761904762,0.471824201879294,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,0,0,0,0.125379396248624,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BGG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,7,12,70.5666666666666,0.204428897371382,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,1,1,21.1119047619048,0.0961541716480657,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BRB57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,5,7,18.8166666666667,0.835600139081643,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,5,16,73.0261904761905,0.238186462445842,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BRR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,1,1,17.5214285714286,0.868229445016493,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,5,16,33.6,0.223863780274667,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GBB57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,13,112,4.2,1.25997536500995e-18,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,13,113,27.1666666666667,0.00582384187041369,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GBG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,7,18,22.5333333333333,0.00121897430414784,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,8,24,12.75,0.00462495359322122,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GGB57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,14,53,6.91666666666667,0.108082581367153,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,13,103,0,0.133932282131002,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GGG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,11,54,57.9571428571429,0.384741220384238,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,14,102,41.0095238095238,0.393629632910532,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GGR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,3,4,3.86904761904762,0.499518406382565,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,4,5,27.8166666666667,0.035456068942897,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GRG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,10,37,36.6666666666667,0.0157858662391707,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,8,30,8.59285714285714,0.0112764562997078,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"GRR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,6,8,59.6285714285714,0.61077430238523,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,3,4,14.5595238095238,0.114231292563802,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RBB57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,3,3,64.0952380952381,0.521714945868671,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,2,2,25.3261904761905,0.128370838862176,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RBG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,3,6,2.25,0.253083757212664,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,5,14,69.6833333333333,0.0567186762184441,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RBR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,8,32,14.2833333333333,0.270221213416072,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,10,32,27.1166666666667,0.171313946316198,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RGG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,5,14,29.3214285714286,0.259252116897701,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,5,15,15.152380952381,0.0978032312384026,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RGR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,7,19,29.9333333333333,0.459428761670378,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,8,36,10.2333333333333,0.0371285968204043,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RRG57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,9,55,25.2428571428571,0.34345841334246,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,10,94,22.3690476190476,0.329008477111894,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"RRR57","run058",-0.0454946605669082,535,680,0.440329218106996,0.559670781893004,140,135,0.333333333333333,0.321428571428571,8,14,75.4166666666667,0.250010428271183,12.9501222342881,1.96969696969697,0.370931230323946,0.3474,0.270696961158135,0.386,210,0.963,0.851,8,12,51.4285714285714,0.0406489601815809,32.7362869033226,1.91842105263158,0.407329665422723,0.3487,0.231188086737227,0.429,210,0.945,0.78,0.278497361086696
"BBB58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,4,7,83.4611111111111,1,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,2,6,24.1761904761905,1,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"BBG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,10,73,0,0,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,14,58,43.7928571428571,0.00123692787021476,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"BBR58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,0,0,0,0.100630449373186,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,0,0,0,0.0982260852744457,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"BGB58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,2,2,31.2722222222222,0.14806850205235,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,1,1,4.91666666666667,0.224547063577568,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"BGG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,3,4,13.375,0.124342857298212,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,6,9,45.6261904761905,0.141876403120117,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"BRB58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,5,14,41.5,0.352514531194672,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,5,9,101.638095238095,0.307682443608896,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"BRR58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,3,4,21.6833333333333,0.235612836917719,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,4,13,10.4666666666667,0.355475613787243,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GBB58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,12,126,36.6333333333333,0.00780405813094431,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,15,99,6.83333333333333,0.00505754473998902,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GBG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,8,16,4.45,0.000803809803475345,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,8,26,12.65,0.00542973094840357,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GGB58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,14,67,0.6,0.213917253021914,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,15,89,10.5833333333333,0.136214478005093,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GGG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,13,74,41.1333333333333,0.369858181226197,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,14,82,23.3761904761905,0.443193552167281,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GGR58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,4,5,32.8888888888889,0.251634014211388,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,3,4,25.1595238095238,0.0840329618393755,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GRG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,11,23,1,0.00212273359178388,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,7,44,4.5,0.0206586450696824,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"GRR58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,5,7,57.6333333333333,0.231843799455458,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,4,5,36.3166666666667,0.165757918353431,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"RBB58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,2,2,10.4666666666667,0.087525561585206,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,3,3,64.6142857142857,0.244637302261419,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"RBG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,6,13,74.3111111111111,0.172145926027325,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,5,7,77.6285714285714,0.0336166032072983,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"RBR58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,10,40,3.45,0.097624153036319,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,7,24,18.3595238095238,0.29372995467184,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"RGG58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,5,14,24.25,0.0805970526084455,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,6,15,9.48333333333333,0.0933468597341548,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
"RGR58","run059",0.12600722508292,601,614,0.494650205761317,0.505349794238683,144,145,0.342857142857143,0.345238095238095,8,36,9.81944444444444,0.215866549168686,22.0585140626695,1.91076115485564,0.363351796909863,0.3591,0.268914837648952,0.381,210,0.936,0.744,8,19,33.2,0.0830672212589041,27.1774967779338,1.9725,0.353228360923364,0.3838,0.283633032405655,0.367,210,0.95,0.801,0.427474123567558
